path,git_blob_id,sha256,bytes,lines,language,generated,generator,public_surface,security_critical,science_critical,authority_critical,reviewer,review_status,requirements,assumptions,defects,tests,evidence,disposition,completed_at
.gitleaks.toml,e3bc1e0d039941f5dda579628eb411b21d2e2941,4c597dc2385eeec94655297d680862c1d986e21b5b2d38481cde2745b9ad0421,980,25,TOML,false,not applicable,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
.mailmap,594fb0a163a83c57e2b79b2fd6deef1e2be9a33c,17dc607eca2675456abd6440f24169010c18ba4d102c1cce4091636f27c9cca8,211,3,configuration,false,not applicable,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
.pre-commit-config.yaml,a77cde0ebba1e30a20883acf87379c80f3760019,037bab490e75c35788f833290057d00ccb6ce095b1ed2e0e595dcb0e50dc2796,529,11,YAML,false,not applicable,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
AGENTS.md,10f0a91ddfba24594509f5d824988cb68b363909,b59faef619ae610250cec22ccbba10ed41b9ca9a1b71f089544a5687701e5a6a,18193,235,Markdown,false,not applicable,true,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
CHANGELOG.md,2b63fb8a07a634d1c0738315ed350f2dbc68d578,2a29574b29fa6c870ebe2dd6faf064081c7a45f7be5eafa4dab308d83b2a1043,71094,869,Markdown,false,not applicable,true,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
CITATION.cff,e0a6ede0fa1c8c75f4ff5d51b9f59190d78050a7,068494ce8fd32bc5e86a714d0f6d0ed04338206aacf667237e72da3a2bb79a98,2894,86,YAML,false,not applicable,true,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
CLAUDE.md,45b3821d205921338821409586efd664e15efb6c,b729800cdcd3024aa6ce8105d1e8bbd245d1d18b67dfc5109ef4eaffd33caebd,936,22,Markdown,false,not applicable,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
CODE_OF_CONDUCT.md,e9409f1590abde7872b04d335696123536c2b6e5,bf3682c0dc12a1c5c398c508ed2973dccb5196d1b48a7a9d89633cc4bc8cea38,1092,26,Markdown,false,not applicable,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
CONTRIBUTING.md,5dfb3c4b9e1f0c863826148b646f0b243ae723f6,c28537a97a8db7bcde5ab67aa100d85e8c392edb4858f4b919c1c3f15efe281c,6190,102,Markdown,false,not applicable,true,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
Cargo.lock,d459a0cd2c6586e3e113225c1c2ecc3ace61b1bd,6ea1b951fa6ba51fce0cf1ecb9320b1c505b296ef6da6647b0d559f943610596,22287,880,TOML,true,cargo generate-lockfile,false,true,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
Cargo.toml,bd8d2b48d08050598600af220723ec487926a4b1,e4011f053cb49a0378b2118bce9c50cd440eb603ac7efe8011a6f16dc344eea4,1574,43,TOML,false,not applicable,true,true,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
KNOWN_LIMITATIONS.md,0200b3cf4e2c281f58ff440651077c3a10d07800,d63895dbf05b2455ad66ca9f6be291ea7c18e361dd8fb37ff84b7c2191aecbf1,9367,140,Markdown,false,not applicable,true,false,true,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
LICENSE-APACHE,65afef0cf7f9790589870591539f7e4a425288f4,1d88d77259fe6a54e0bb4a28da77eacba94b8e70cdb817e78e1becce273d5a97,11347,201,license text,false,not applicable,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
LICENSE-MIT,bd578f94d5b0ab092940f5ed7b9c2361053df588,222f4286c7928455f6cf585ca620da17ecc29431d932b3f06b8a350db4d6bba8,1074,21,license text,false,not applicable,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
MIGRATION.md,af06f19dcdc40cb5fd0418d2581b7e2aa07a5c5b,c882b0a51d33e45b592a9b543a1b7f2740d5e37c0e85dd172cdd8d4ea7795a0a,10386,166,Markdown,false,not applicable,true,false,true,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
README.md,07cb55ec8b62ea71c40370cc18797ec5a4fc8237,eaaf81292021ba9c6286db23877a4796d90d8f4e428fc99fd58cda726a5ea8c0,27334,430,Markdown,false,not applicable,true,false,true,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
RELEASE_AUDIT.md,2c475c269f79c5fd6790efa2177827b91927cc72,30bea6759d8752ae79c1a7e1bc846e6642fe2b835284493e3073a76ca7d977c6,8126,96,Markdown,false,not applicable,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
RELEASE_NOTES.md,bd4a51acb4afe67e6ffee1244f3d21f257ca4c79,4238dc3815f54c7ae509a1d7011c5cc73d76bbd056c2875d12a7ef25eb789106,4152,71,Markdown,false,not applicable,true,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
RELEASE_REPRODUCTION.md,a39ce8f3f542140bb525aa5b0d34ac1d74163d2f,0e1619b72f7d1ab00d6d14ffd9c3615c9b5bab0766368ae438bd80f48d2c7b47,11081,225,Markdown,false,not applicable,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
RELEASE_SCOPE_1_0.md,c34b75a132b423de95848cbdf4e2f41a3d3f97b9,15256a966838f4f6b8fb8aeba826e97de2b6f03d17ee05c0ed722e31dbacef90,46219,768,Markdown,true,python3 scripts/check-release-scope.py --print-markdown > RELEASE_SCOPE_1_0.md,true,false,true,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
SECURITY.md,99732af49592fe951e44a8b55d6b9939ea37bd86,49c483de57cb3b0d7dda7235a591fe7fe6e7359f02a87f53c5cdccf95c69647c,2791,46,Markdown,false,not applicable,true,true,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
assets/logo-dark.svg,2211ab2161720e450c189e0ca4e043125424e006,dc2ca033f62618faec68423910b62300af9647fdf81fab4c8009ae6154e6e85a,29084,256,SVG,false,not applicable,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
assets/logo-light.svg,3ce1a4631980bf97bc4706e05dd554ba0e620a2e,ec9b4fca84bbcdad6a92067541d8df43fdcf763e8765e1ed8dd93c523fc7cb89,30047,278,SVG,false,not applicable,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/api/public-api/pid-core-default.txt,0848d0a4617d05f85114d59d36baaeab49c58903,af8a471d3d00cc4c45434e32df430cf9904f5e4a88398e01cff32540a8f769e6,77509,774,text,true,scripts/check-public-api-snapshots.sh,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/api/public-api/pid-core-experimental-all.txt,3703266a0b6a4e73c8b22d57d82e99e8d1ac8882,c79ccacb1d80bf4e84ecd4d9bc63027733501bb24943ee0a4e51e5e089e93c35,178466,1557,text,true,scripts/check-public-api-snapshots.sh,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/api/public-api/pid-core-experimental-continuous.txt,0c3870cb648935bbc1fe6fbfd4d35f06e194e053,21d8f7c33527ec3b22c7aba95506317b99067238f0d2bfef35d37f7bf6100969,116657,1084,text,true,scripts/check-public-api-snapshots.sh,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/api/public-api/pid-core-experimental-heuristics.txt,14a3444e3315f54e66ba4cf0cfa1b1584ff2e507,33d0583e5da6387e3347da2a700b442682c34d95f5fa89e21687d62f9253860d,117576,1091,text,true,scripts/check-public-api-snapshots.sh,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/api/public-api/pid-core-experimental-hierarchy.txt,15d6c3fe07f7afdcc0dcb580f607988ac7da1348,f9528986c689131ccae47c2df9d10acda280af0447143d891f2a3255f74b507a,124432,1143,text,true,scripts/check-public-api-snapshots.sh,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/api/public-api/pid-core-experimental-hyperbolic.txt,a3686b9a3b6318f225794cf7beb46b794ad92172,6f27f1cda1e7d4a514688e3f010f8f86abc8baf244ec2a1f97a9c8002f0591db,119375,1107,text,true,scripts/check-public-api-snapshots.sh,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/api/public-api/pid-core-experimental-pipelines.txt,43d3088cdabe717e6f13134582fed1780bc1ae5b,db81cc10beab6a66578b4da47bdd60132970507df77b05a7f092aee539b66d4b,167054,1468,text,true,scripts/check-public-api-snapshots.sh,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/api/public-api/pid-core-parallel.txt,0848d0a4617d05f85114d59d36baaeab49c58903,af8a471d3d00cc4c45434e32df430cf9904f5e4a88398e01cff32540a8f769e6,77509,774,text,true,scripts/check-public-api-snapshots.sh,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/api/public-api/pid-core-research-mixed-dimension-pid3.txt,25fdcdb2f897dd25ff2df4f318446756286be1ef,13c005dbde27a84c49340b1b165a39a736d3dde71abafa19e3b6694ab1e2f54f,124095,1147,text,true,scripts/check-public-api-snapshots.sh,false,false,false,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/evidence/handoff-intake.json,2f71e30b40df011a15d92ac8eab50b284ddaff59,7437fa901fd610daf9cd77a6745f867b9e92836c1ebd45b2091ee79cfc028011,3806,78,JSON,false,not applicable,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/evidence/handoff-intake.json.sha256,f3e147cb20e99385ad86d3d653af5edca4c37a24,50ff46d2e03cfe402c0d9b12c6f45876066e992f8d3edf6738e480e0511cdefa,86,1,text,true,shasum -a 256 audit/evidence/handoff-intake.json,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/evidence/repository-snapshot-command-log.json,f6595c4626e2395a3ada29c9eef986114353fd15,419a3786364dd7f32c842b14e7db7dc461048e85f9a491c57b556f7dfaa7f16d,52635,662,JSON,true,scripts/collect-repository-snapshot.py,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/evidence/repository-snapshot-envelope.json,eee2fa221f74279aa3b004524d5da916dd4a6dc6,1d753d6d5fbd930499fd5bd8d99d4d2d3157e001392ef2008186387659ff32d7,250,6,JSON,true,scripts/collect-repository-snapshot.py,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/evidence/repository-snapshot.json,2f492bb0c84d9f663c713b4f780cf98b12115cf2,b57e506bbf30183c29bea4ff062a3711a3e471400dd91ebbdd8f787152af4b56,31566,813,JSON,true,scripts/collect-repository-snapshot.py,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/evidence/repository-snapshot.json.sha256,88c43fee0b9d48749cf4b213ce8c47ef75ff4d4e,42c6f83073784fe7ca5e8359b131eab253747be319f83c8a2b4362552e94f2aa,91,1,text,true,scripts/collect-repository-snapshot.py,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/evidence/repository-snapshot.md,85585ab21b8a8ce9244b632c22af48cdb89938cf,8af40bf7787486934a2b686245035921bf3f3e1c4705db3b938dac50ba6bae55,1955,28,Markdown,true,scripts/collect-repository-snapshot.py,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/schemas/handoff-intake.schema.json,d8813a8adf6589196c3ac30aa2cc6b5f2fd799cf,f9cdc5a72dbedaef1f740d9987d03974d0231e7c31431b426daf74b0ab80fd62,4720,204,JSON,false,not applicable,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/schemas/release-scope.schema.json,9a4efa108ba81c091d33d77500d52a5c005d7f19,6f2a35cd75db21c13262b057076b26d6e3f7c42ca52aaa27f741a5b626a21de9,9207,311,JSON,false,not applicable,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/schemas/repository-snapshot-v1.schema.json,3a2ad48853662d4841976c84ec4ea51b4c052bcf,3d1ca9ae6a00d4023eaed21687e88a615bb34898e632d68dba559c4044660dda,1944,81,JSON,false,not applicable,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
audit/schemas/repository-snapshot.schema.json,63bed2361910cf9b6da3556dba2d186203b6e18f,bb4c9bdb0f371ee6e84445f30f3ece06277690e2cebd5331f6d62c14cd5d1d99,9986,451,JSON,false,not applicable,false,false,false,true,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
crates/pid-core/Cargo.toml,191553d0dba09c9e3811e74a0f616e7e614237da,57b2e9ff34a29398370c82be1b046b32424147737ea6cda2bf4172db0a705913,2574,80,TOML,false,not applicable,true,false,true,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
crates/pid-core/LICENSE-APACHE,65afef0cf7f9790589870591539f7e4a425288f4,1d88d77259fe6a54e0bb4a28da77eacba94b8e70cdb817e78e1becce273d5a97,11347,201,license text,false,not applicable,false,false,true,false,UNASSIGNED,INVENTORIED_NOT_REVIEWED,T000;T001;T002,exact-tag tree inventory only; no line review inferred,not assessed by inventory,scripts/check-review-evidence-self-test.py,git tree a9a275157237999c8da6ab813130d74f6113dec9,inventory only; independent or human review not claimed,
